GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,22,cc39abc0-e3c8-11ee-b0e7-03e2d690c94d,e007e929-8681-45e5-8823-8caf2039c354,2024-03-16,14:10:04.80,2024-03-16,19:10:04.80,2024-03-16T14:10:04.8080000-05:00,2024-03-16T19:10:04.8080000Z,NOR_BIS,UNO_MAV,StrikeCalled,Undefined,NoShift,94.57601,71.06053,149.58382,36.13571,91.54636,-70.99182,141.60071,-40.6706,279.56457,-123.58028,321.90555,23.66243,256.4159,157.97445,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,23,e0b24d50-e3c8-11ee-b0e7-03e2d690c94d,e5bdfe20-f1a7-4a9d-8293-d48480e99e79,2024-03-16,14:10:39.18,2024-03-16,19:10:39.18,2024-03-16T14:10:39.1839572-05:00,2024-03-16T19:10:39.1839572Z,NOR_BIS,UNO_MAV,StrikeCalled,Undefined,NoShift,94.48334,71.20512,153.16779,19.7605,90.3707,-68.25649,141.59836,-43.89182,278.1485,-123.35292,324.73834,25.425,254.8342,157.29774,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,24,ea0d0430-e3c8-11ee-b0e7-03e2d690c94d,d2e9a506-e3c7-45ec-86f6-389dcf50abc6,2024-03-16,14:10:54.87,2024-03-16,19:10:54.87,2024-03-16T14:10:54.8795732-05:00,2024-03-16T19:10:54.8795732Z,NOR_BIS,UNO_MAV,InPlay,Out,NoShift,93.85842,70.51711,153.60248,21.04765,91.48593,-69.5952,140.68664,-42.96239,279.68694,-123.69257,326.75547,26.57324,254.23801,158.38838,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,25,2e67f2c0-e3c9-11ee-b0e7-03e2d690c94d,7f1579ae-56a6-4db9-b36e-4647a2a02b7c,2024-03-16,14:12:49.52,2024-03-16,19:12:49.52,2024-03-16T14:12:49.5265620-05:00,2024-03-16T19:12:49.5265620Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,101.09503,61.77706,150.29677,33.92739,95.00023,-70.73957,142.89428,-39.17864,275.21314,-145.50166,318.48865,18.85087,257.00372,139.85236,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,26,352e6a30-e3c9-11ee-b0e7-03e2d690c94d,529a5cc8-69e3-408a-9779-48639e18ac12,2024-03-16,14:13:00.90,2024-03-16,19:13:00.90,2024-03-16T14:13:00.9094996-05:00,2024-03-16T19:13:00.9094996Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,105.74951,64.80929,149.68673,34.2389,93.2535,-69.21381,143.41296,-39.37757,269.43607,-146.10638,318.60344,18.76368,256.49926,140.6828,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,27,3cd333b0-e3c9-11ee-b0e7-03e2d690c94d,e34ee60a-9d64-481f-8de3-3dd8364f8946,2024-03-16,14:13:13.77,2024-03-16,19:13:13.77,2024-03-16T14:13:13.7747796-05:00,2024-03-16T19:13:13.7747796Z,UNO_MAV,NOR_BIS,StrikeCalled,Undefined,NoShift,105.53902,65.06629,148.72574,35.43814,92.88316,-68.90574,143.31966,-39.77137,267.0092,-143.62697,320.06999,19.52392,257.02811,139.29957,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,28,44003520-e3c9-11ee-b0e7-03e2d690c94d,f8cde520-c3fe-49be-9925-bea92f054afa,2024-03-16,14:13:25.80,2024-03-16,19:13:25.80,2024-03-16T14:13:25.8038100-05:00,2024-03-16T19:13:25.8038100Z,UNO_MAV,NOR_BIS,StrikeSwinging,Undefined,NoShift,104.4313,64.54613,149.082,36.52339,91.93436,-69.46261,142.55803,-38.76842,271.14224,-144.66303,322.32695,18.68167,254.0429,139.23168,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,29,4d5dd230-e3c9-11ee-b0e7-03e2d690c94d,d67b04b9-8054-4517-b618-0a3bb151f57e,2024-03-16,14:13:41.54,2024-03-16,19:13:41.54,2024-03-16T14:13:41.5403348-05:00,2024-03-16T19:13:41.5403348Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,105.56071,64.28736,149.53954,35.8911,90.73613,-69.48979,142.41505,-38.4155,271.74708,-145.0667,322.31053,17.44709,255.7182,140.09278,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,30,56667170-e3c9-11ee-b0e7-03e2d690c94d,9eb79dc9-2ecc-4054-b160-b51429b35d3b,2024-03-16,14:13:56.65,2024-03-16,19:13:56.65,2024-03-16T14:13:56.6540628-05:00,2024-03-16T19:13:56.6540628Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,104.50916,63.63718,149.07932,35.4409,90.50391,-68.56377,142.41864,-39.51592,271.38802,-144.33027,321.8731,14.13985,255.63834,141.21378,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,31,6975e610-e3c9-11ee-b0e7-03e2d690c94d,2541b456-29ad-4d0c-a79d-b61e810680e6,2024-03-16,14:14:28.65,2024-03-16,19:14:28.65,2024-03-16T14:14:28.6540116-05:00,2024-03-16T19:14:28.6540116Z,UNO_MAV,NOR_BIS,InPlay,Out,NoShift,63.30278,59.40055,139.34023,26.66577,81.36485,-60.83959,140.31573,-27.60285,271.94865,-151.12436,323.09248,10.37818,260.00858,142.32795,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,32,7df390b0-e3c9-11ee-b0e7-03e2d690c94d,3b258ae0-492b-4b7d-b349-e1c2be350bfb,2024-03-16,14:15:03.02,2024-03-16,19:15:03.02,2024-03-16T14:15:03.0245716-05:00,2024-03-16T19:15:03.0245716Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,73.94082,56.43666,145.61226,43.16541,78.19369,-58.47421,140.31172,-24.58831,241.81532,-125.99128,318.7243,16.18831,255.18738,137.32933,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,33,87271080-e3c9-11ee-b0e7-03e2d690c94d,806702fe-3ec1-45bb-81c4-e5dcf8a94e98,2024-03-16,14:15:18.48,2024-03-16,19:15:18.48,2024-03-16T14:15:18.4821076-05:00,2024-03-16T19:15:18.4821076Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,74.12562,57.38162,144.46639,44.24237,77.59105,-59.16261,142.09735,-25.15119,242.12508,-125.68345,319.7898,14.6779,256.55342,139.1417,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,34,9135fc30-e3c9-11ee-b0e7-03e2d690c94d,721664ef-e14e-47f7-b71a-3e885dbb0d48,2024-03-16,14:15:35.34,2024-03-16,19:15:35.34,2024-03-16T14:15:35.3448276-05:00,2024-03-16T19:15:35.3448276Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,73.79584,56.56288,144.17394,43.31093,79.47499,-59.60126,141.75527,-25.20994,242.60075,-123.73928,317.84824,14.24501,255.20461,139.83749,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,35,9c216530-e3c9-11ee-b0e7-03e2d690c94d,be0715b6-63bd-41a7-a456-df89dba1f753,2024-03-16,14:15:53.63,2024-03-16,19:15:53.63,2024-03-16T14:15:53.6306004-05:00,2024-03-16T19:15:53.6306004Z,UNO_MAV,NOR_BIS,StrikeCalled,Undefined,NoShift,74.23206,56.77727,146.83262,42.49481,80.60215,-60.69641,141.00102,-24.48111,238.65719,-123.00378,319.1956,14.25889,256.87585,138.76159,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,36,a68aa5e0-e3c9-11ee-b0e7-03e2d690c94d,0ae2ff31-2e13-4d4a-aa9a-388a17aca298,2024-03-16,14:16:11.14,2024-03-16,19:16:11.14,2024-03-16T14:16:11.1433044-05:00,2024-03-16T19:16:11.1433044Z,UNO_MAV,NOR_BIS,FoulBallFieldable,Undefined,NoShift,83.11025,68.4822,146.06978,41.77869,80.36301,-61.10759,140.76338,-27.18576,243.87933,-124.97564,318.82812,13.31939,254.28945,137.78487,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,37,baed9c90-e3c9-11ee-b0e7-03e2d690c94d,c82ff625-993f-4251-913a-2dca3cb73d17,2024-03-16,14:16:45.33,2024-03-16,19:16:45.33,2024-03-16T14:16:45.3394260-05:00,2024-03-16T19:16:45.3394260Z,UNO_MAV,NOR_BIS,InPlay,Out,NoShift,91.70052,77.07796,143.69846,44.61708,80.23168,-59.97395,141.35104,-24.23995,228.31532,-120.60675,319.26097,13.24773,255.63885,140.08236,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,38,cfb5e4c0-e3c9-11ee-b0e7-03e2d690c94d,c9dc0dd5-b682-440c-ad30-7a6e57597e8e,2024-03-16,14:17:20.16,2024-03-16,19:17:20.16,2024-03-16T14:17:20.1670996-05:00,2024-03-16T19:17:20.1670996Z,UNO_MAV,NOR_BIS,FoulBallNotFieldable,Undefined,NoShift,102.98166,62.61706,145.40479,26.2251,82.98624,-63.25797,143.51294,-38.62935,257.88848,-149.92998,318.95125,10.46366,259.52772,139.85152,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,39,db5beb30-e3c9-11ee-b0e7-03e2d690c94d,09123d03-1d03-40de-b269-f11723faa877,2024-03-16,14:17:39.67,2024-03-16,19:17:39.67,2024-03-16T14:17:39.6763476-05:00,2024-03-16T19:17:39.6763476Z,UNO_MAV,NOR_BIS,StrikeCalled,Undefined,NoShift,102.353,61.43059,146.63891,27.21984,82.6233,-63.7176,142.78545,-38.09238,250.20184,-143.98273,318.3508,11.62595,257.38119,138.43336,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,40,e619db90-e3c9-11ee-b0e7-03e2d690c94d,572329f9-ef72-4a05-add2-81cff1a54dd8,2024-03-16,14:17:57.72,2024-03-16,19:17:57.72,2024-03-16T14:17:57.7279316-05:00,2024-03-16T19:17:57.7279316Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,102.53788,61.30397,146.07914,28.28613,82.39405,-63.05001,141.57981,-38.07094,261.98687,-146.14515,318.75899,12.55895,258.20831,137.25023,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,41,f0e400f0-e3c9-11ee-b0e7-03e2d690c94d,28155c17-0301-4628-bbff-4197b85d660b,2024-03-16,14:18:15.84,2024-03-16,19:18:15.84,2024-03-16T14:18:15.8448980-05:00,2024-03-16T19:18:15.8448980Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,101.18509,61.58795,148.04462,30.3132,81.92561,-62.18954,141.90911,-38.88052,255.73111,-140.41071,320.17272,12.29155,259.29366,136.75636,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,42,fc335be0-e3c9-11ee-b0e7-03e2d690c94d,5ca51f7f-00fa-47d5-9c91-a420bb6b0426,2024-03-16,14:18:34.80,2024-03-16,19:18:34.80,2024-03-16T14:18:34.8018516-05:00,2024-03-16T19:18:34.8018516Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,100.89219,62.27587,148.13396,28.74862,80.56456,-62.03689,141.93359,-40.38417,256.04414,-140.44848,318.97874,12.42552,255.93637,136.47655,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,43,07d73f70-e3ca-11ee-b0e7-03e2d690c94d,d9f063e4-a09f-496c-b90c-b7e51e193bff,2024-03-16,14:18:54.38,2024-03-16,19:18:54.38,2024-03-16T14:18:54.3892308-05:00,2024-03-16T19:18:54.3892308Z,UNO_MAV,NOR_BIS,InPlay,Out,NoShift,101.21761,61.8609,150.61326,29.74306,79.91109,-60.36575,142.23597,-39.86674,256.10142,-140.92996,319.5669,13.12064,257.26565,137.3421,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,44,5fc29270-e3ca-11ee-b0e7-03e2d690c94d,635b1988-88b9-439a-a873-97fd96303079,2024-03-16,14:21:21.86,2024-03-16,19:21:21.86,2024-03-16T14:21:21.8669396-05:00,2024-03-16T19:21:21.8669396Z,NOR_BIS,UNO_MAV,StrikeCalled,Undefined,NoShift,95.83916,71.38234,153.83139,29.98186,91.29154,-69.35846,141.91222,-42.79277,273.87843,-114.88128,315.06134,22.66763,257.74644,157.44344,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,45,67943850-e3ca-11ee-b0e7-03e2d690c94d,24291167-d3a0-4b8c-8b3a-4fd30ccd5afa,2024-03-16,14:21:34.91,2024-03-16,19:21:34.91,2024-03-16T14:21:34.9134164-05:00,2024-03-16T19:21:34.9134164Z,NOR_BIS,UNO_MAV,BallCalled,Undefined,NoShift,96.86687,72.60646,152.69235,31.05148,91.06432,-68.86625,141.90253,-42.00258,275.82053,-115.90555,317.31413,23.56968,257.56869,158.41299,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,46,6f91f740-e3ca-11ee-b0e7-03e2d690c94d,11f80af5-5e93-4a11-8859-56cb4596b2f2,2024-03-16,14:21:48.34,2024-03-16,19:21:48.34,2024-03-16T14:21:48.3453780-05:00,2024-03-16T19:21:48.3453780Z,NOR_BIS,UNO_MAV,StrikeCalled,Undefined,NoShift,96.68398,72.15857,153.71151,32.10193,91.30334,-69.30346,142.37646,-41.33608,277.86728,-116.30104,316.53806,25.00553,258.08825,159.62709,,,,,,,,,,,,,,,true
671162b4-4af9-4e3b-80f0-6f2afb56b4fe,47,78585d60-e3ca-11ee-b0e7-03e2d690c94d,6531b41e-fd02-4235-8b23-7430d41d8502,2024-03-16,14:22:03.07,2024-03-16,19:22:03.07,2024-03-16T14:22:03.0742356-05:00,2024-03-16T19:22:03.0742356Z,NOR_BIS,UNO_MAV,FoulBallNotFieldable,Undefined,NoShift,95.24456,71.29003,154.74277,32.72621,92.36962,-71.56507,141.88206,-40.35279,280.47771,-117.05665,316.39609,28.02466,257.53785,159.91466,,,,,,,,,,,,,,,true
